filename,width,height,class,xmin,ymin,xmax,ymax
4866a5f9a8c49724.jpg,1024,819,Deer,217,79,648,753
4866a5f9a8c49724.jpg,1024,819,Deer,416,62,874,627
4874d6913dfbfd66.jpg,1024,680,Goat,0,72,843,679
4874d6913dfbfd66.jpg,1024,680,Goat,151,65,1023,679
48a030d33936fe63.jpg,1024,768,Rabbit,413,161,519,222
48a030d33936fe63.jpg,1024,768,Rabbit,626,510,745,597
da04333faa4842b8.jpg,1024,685,Brown_bear,70,97,707,618
da0dd080084ba436.jpg,1024,576,Brown_bear,0,153,678,575
da0fc9d463df301a.jpg,1024,678,Deer,53,122,319,588
da0fc9d463df301a.jpg,1024,678,Deer,385,78,556,250
da0fc9d463df301a.jpg,1024,678,Deer,604,231,991,550
da18b75eef212aa6.jpg,1024,680,Squirrel,193,112,1023,500
da20d9fbaf21bd0c.jpg,1024,684,Brown_bear,122,207,691,649
da20d9fbaf21bd0c.jpg,1024,684,Brown_bear,418,53,923,648
da2a7feea17f1828.jpg,1024,704,Brown_bear,196,264,524,616
da2a7feea17f1828.jpg,1024,704,Brown_bear,440,300,856,650
da32ff962c75c78d.jpg,1024,768,Deer,412,465,654,648
da32ff962c75c78d.jpg,1024,768,Deer,442,422,634,500
da3d3716e81d34d8.jpg,1024,1024,Squirrel,303,40,1015,798
da413c186342368d.jpg,1017,1024,Hedgehog,89,70,851,756
da4829f16e4669e9.jpg,1024,935,Owl,271,0,989,934
da5a3d9cd2a6b38e.jpg,1024,483,Deer,51,92,520,358
da5a3d9cd2a6b38e.jpg,1024,483,Deer,441,77,966,371
da67add503aa25c8.jpg,1024,978,Rabbit,0,0,1022,976
da6f929dc80c81c7.jpg,1024,768,Goat,186,351,390,576
da8fe3dc758b1b40.jpg,1024,680,Deer,274,242,546,569
da8fe3dc758b1b40.jpg,1024,680,Deer,632,223,817,510
da96780cd4a530cc.jpg,1024,783,Owl,225,43,804,782
da972baeb13bbb8f.jpg,1024,1019,Goat,0,100,889,1015
ed4378ed2ef65a95.jpg,1024,683,Brown_bear,177,32,757,640
ed45056cc393342d.jpg,1024,683,Brown_bear,128,94,221,154
ed45056cc393342d.jpg,1024,683,Brown_bear,156,367,280,461
ed45056cc393342d.jpg,1024,683,Brown_bear,204,106,291,188
ed45056cc393342d.jpg,1024,683,Brown_bear,217,233,326,299
ed45056cc393342d.jpg,1024,683,Brown_bear,410,58,464,114
ed45056cc393342d.jpg,1024,683,Brown_bear,440,303,552,372
ed45056cc393342d.jpg,1024,683,Brown_bear,566,353,720,444
ed45056cc393342d.jpg,1024,683,Brown_bear,722,418,954,522
ed45056cc393342d.jpg,1024,683,Brown_bear,744,125,871,194
ed45056cc393342d.jpg,1024,683,Brown_bear,753,230,849,340
ed45056cc393342d.jpg,1024,683,Brown_bear,907,76,972,125
ed47e4164e7e0e0f.jpg,1024,768,Squirrel,257,72,1022,766
ed597822a1a7b13f.jpg,835,1024,Squirrel,63,12,824,953
ed676d172c97a59b.jpg,1024,682,Goat,106,268,328,500
ed676d172c97a59b.jpg,1024,682,Goat,261,280,495,480
ed676d172c97a59b.jpg,1024,682,Goat,471,258,897,570
ed79d88d6bb01b8f.jpg,1024,768,Squirrel,79,22,602,767
ed7a44d4b7f4e406.jpg,1024,768,Fox,275,156,1023,677
ed860e8b30cbef9a.jpg,1024,683,Owl,465,42,958,527
ed8ddac3f8c781d2.jpg,1024,768,Deer,263,211,671,483
ed8ddac3f8c781d2.jpg,1024,768,Deer,490,335,999,682
ed91e532a84cf3a7.jpg,1024,683,Squirrel,303,0,1002,603
3105d086e08320cd.jpg,1024,683,Brown_bear,0,0,712,682
3129bf59d6643fbf.jpg,1024,1024,Fox,294,406,702,764
313f4e764ea5adeb.jpg,1024,682,Deer,513,174,773,600
31419eee92b8f8cc.jpg,1024,768,Goat,312,140,766,609
31612b43f248d8e6.jpg,1024,769,Rabbit,0,310,288,572
31868957320666f9.jpg,1024,1024,Raccoon,207,78,1022,1022
31912a617881c532.jpg,1024,719,Deer,94,169,680,662
3194ac292acde3be.jpg,768,921,Owl,233,380,560,842
31951d17a633487c.jpg,812,1024,Brown_bear,254,275,632,768
31a12c79e86c2c64.jpg,1024,681,Goat,153,86,947,681
24641386ddee3453.jpg,732,1024,Brown_bear,122,196,556,806
24652f390adab0ff.jpg,1024,680,Fox,0,0,776,679
2478a4b2ebdef2a6.jpg,1024,680,Deer,166,192,650,607
247c67baa093e3ad.jpg,1024,768,Deer,0,275,131,503
247c67baa093e3ad.jpg,1024,768,Deer,0,496,145,722
247c67baa093e3ad.jpg,1024,768,Deer,215,402,585,734
247c67baa093e3ad.jpg,1024,768,Deer,397,163,838,754
247c67baa093e3ad.jpg,1024,768,Deer,811,257,952,478
248043722ef0c47e.jpg,768,989,Deer,245,264,528,722
248836e0b28ed446.jpg,1024,337,Deer,150,125,235,200
248836e0b28ed446.jpg,1024,337,Deer,305,142,355,194
248836e0b28ed446.jpg,1024,337,Deer,423,91,538,169
248836e0b28ed446.jpg,1024,337,Deer,428,153,485,222
248836e0b28ed446.jpg,1024,337,Deer,532,145,588,201
24a6f7d665275cb9.jpg,1024,768,Raccoon,0,0,864,767
24ab0ffdbe6e40db.jpg,1024,906,Deer,230,58,923,904
0d0009c9745a0cb1.jpg,1024,682,Brown_bear,335,148,687,607
0d0733bd57309c45.jpg,1013,1024,Owl,95,108,947,1023
0d0838106bf03bd0.jpg,1024,768,Brown_bear,123,124,938,692
0d0a2e9cee40160d.jpg,1024,685,Deer,41,0,983,595
0d0c4d59f04c522e.jpg,893,1024,Deer,0,176,749,1023
0d0cba6f1db6c863.jpg,683,1024,Owl,144,108,602,894
0d0efc6055a81ba8.jpg,1024,683,Owl,0,129,1022,682
0d0efc6055a81ba8.jpg,1024,683,Owl,0,130,1022,682
0d10122d8b80a156.jpg,1024,683,Raccoon,54,0,564,682
0d16eac3dbeb4678.jpg,1024,637,Squirrel,24,100,949,464
0d18a88d79444d2e.jpg,1024,683,Rabbit,40,0,856,682
0d20f3b284156f77.jpg,1024,768,Goat,1,0,947,604
0d20f3b284156f77.jpg,1024,768,Goat,427,427,798,767
0d3076545e3c46ab.jpg,1024,819,Brown_bear,266,171,910,703
0d36671b0d20262e.jpg,1024,681,Deer,37,55,261,492
0d36671b0d20262e.jpg,1024,681,Deer,284,142,634,567
0d36671b0d20262e.jpg,1024,681,Deer,539,202,663,596
0d36671b0d20262e.jpg,1024,681,Deer,761,272,996,576
0d3984a8a6b02283.jpg,1024,680,Brown_bear,83,135,768,601
0d3ef599a70d0b3d.jpg,1024,768,Squirrel,0,0,967,585
0d41330551cb4e93.jpg,683,1024,Goat,21,125,682,1023
122ead55b707d8ae.jpg,1024,768,Brown_bear,227,194,595,437
122f3efe6931090d.jpg,766,1024,Rabbit,72,17,763,1021
123587cc1ab6af8f.jpg,1024,683,Brown_bear,87,271,545,682
123587cc1ab6af8f.jpg,1024,683,Brown_bear,442,251,883,682
123587cc1ab6af8f.jpg,1024,683,Brown_bear,522,106,1000,600
123658c9f27aa02c.jpg,1024,820,Owl,151,63,963,819
12449850d4414a38.jpg,1024,576,Goat,0,0,519,531
12449850d4414a38.jpg,1024,576,Goat,439,0,1023,575
1246554c040cff23.jpg,1024,683,Squirrel,474,135,1023,619
12478451e073623d.jpg,1024,692,Squirrel,71,168,636,674
12498a6ca767492e.jpg,1024,683,Rabbit,28,167,206,372
12498a6ca767492e.jpg,1024,683,Rabbit,287,179,498,414
12498a6ca767492e.jpg,1024,683,Rabbit,598,143,864,465
a118104a129e91a7.jpg,1024,683,Brown_bear,224,93,1022,678
a12f464bd2947a49.jpg,821,1024,Owl,97,200,591,861
a131cd9598dce727.jpg,683,1024,Owl,0,70,682,1023
a133bee5a2da3872.jpg,823,1024,Owl,49,80,621,720
a140fef92b7e8c7b.jpg,1024,512,Squirrel,648,68,948,275
a15c1bcf98371640.jpg,1024,683,Fox,176,67,817,682
a15f3b369614521d.jpg,901,768,Raccoon,270,9,623,627
a16489a54b22c719.jpg,678,1024,Owl,247,218,677,1022
924e12a29c8c3321.jpg,1024,575,Brown_bear,272,87,1023,574
925c1c5920b833c6.jpg,1024,768,Deer,173,0,589,366
925c1c5920b833c6.jpg,1024,768,Deer,197,0,1023,765
928c3c6a03bbf60e.jpg,1024,680,Deer,632,406,720,503
92943388aedfedfb.jpg,1024,768,Rabbit,590,471,832,695
92a4033b337de448.jpg,1024,768,Deer,97,53,629,571
92a4033b337de448.jpg,1024,768,Deer,412,169,734,411
92a9a0a68f17a41f.jpg,1024,576,Rabbit,113,178,592,408
92ab32f34fdccabd.jpg,1024,681,Owl,391,156,595,508
92b1ecd24b3eabb0.jpg,1024,683,Squirrel,492,286,763,537
5749a9ff4de7c4b6.jpg,1024,683,Brown_bear,44,196,435,682
5749a9ff4de7c4b6.jpg,1024,683,Brown_bear,553,230,737,490
5749a9ff4de7c4b6.jpg,1024,683,Brown_bear,648,183,954,515
5749a9ff4de7c4b6.jpg,1024,683,Brown_bear,744,254,965,578
576d031a9cacfeb6.jpg,1024,682,Squirrel,277,56,908,614
57722abc66efd5a8.jpg,1024,680,Fox,745,452,979,535
577abb39d3e6803d.jpg,1024,682,Hedgehog,88,40,1023,552
577af4a318dc4427.jpg,1024,683,Owl,26,140,790,577
5781462433e720a3.jpg,1024,1024,Deer,219,521,398,704
5781462433e720a3.jpg,1024,1024,Deer,374,632,545,780
5781462433e720a3.jpg,1024,1024,Deer,681,704,775,848
5781462433e720a3.jpg,1024,1024,Deer,817,747,956,888
5782fc65152bfff8.jpg,1024,768,Deer,273,103,1023,767
5785df3d383216f0.jpg,1024,576,Goat,203,109,696,427
578741b44dd6ea7e.jpg,1024,683,Fox,0,110,638,619
57aac90fe6068efd.jpg,680,1024,Rabbit,0,19,643,987
57bbc3a9e7126b1d.jpg,1024,768,Deer,277,152,544,705
57bbc3a9e7126b1d.jpg,1024,768,Deer,546,185,857,680
57bd76657ce610ea.jpg,1024,682,Owl,289,0,958,681
66fdb49ed24ea1f4.jpg,1024,681,Brown_bear,438,32,966,638
670797edcc7b94c7.jpg,1024,683,Squirrel,535,289,890,683
670797edcc7b94c7.jpg,1024,683,Squirrel,267,251,571,474
6708ccdbf8d805e1.jpg,1024,683,Deer,1,358,151,431
6708ccdbf8d805e1.jpg,1024,683,Deer,389,350,421,379
6708ccdbf8d805e1.jpg,1024,683,Deer,450,333,536,454
6708ccdbf8d805e1.jpg,1024,683,Deer,542,324,552,362
6708ccdbf8d805e1.jpg,1024,683,Deer,562,341,600,376
6708ccdbf8d805e1.jpg,1024,683,Deer,739,266,771,295
6708ccdbf8d805e1.jpg,1024,683,Deer,771,312,805,336
6708ccdbf8d805e1.jpg,1024,683,Deer,776,267,797,295
6708ccdbf8d805e1.jpg,1024,683,Deer,776,333,849,466
6708ccdbf8d805e1.jpg,1024,683,Deer,801,345,860,441
6708ccdbf8d805e1.jpg,1024,683,Deer,823,260,860,290
6708ccdbf8d805e1.jpg,1024,683,Deer,851,297,902,347
6708ccdbf8d805e1.jpg,1024,683,Deer,938,262,968,294
6724d93c53160907.jpg,1024,768,Goat,168,216,686,551
6724d93c53160907.jpg,1024,768,Goat,593,376,917,574
672b1065ea95f0f2.jpg,1024,768,Deer,440,53,697,767
67362278fbcdddd5.jpg,1024,768,Squirrel,106,21,709,741
674668667dca6264.jpg,1024,683,Squirrel,836,251,983,527
67509734daa597a4.jpg,1024,768,Goat,312,259,744,768
6752099ec5a3d53b.jpg,1024,768,Goat,0,52,646,741
aeaada8302955f30.jpg,1024,768,Brown_bear,564,153,1017,570
aeadeeb26cebcfec.jpg,1024,683,Goat,538,246,972,648
aebe7ee097aacd55.jpg,1024,680,Brown_bear,385,236,652,344
aec2929501e86ee7.jpg,1024,622,Deer,554,314,879,587
aef9439cdb3bd033.jpg,986,1024,Rabbit,0,644,229,926
aef9439cdb3bd033.jpg,986,1024,Rabbit,158,652,472,881
aef9439cdb3bd033.jpg,986,1024,Rabbit,243,138,460,259
aef9439cdb3bd033.jpg,986,1024,Rabbit,248,523,550,745
aef9439cdb3bd033.jpg,986,1024,Rabbit,270,91,471,175
aef9439cdb3bd033.jpg,986,1024,Rabbit,334,21,499,151
aef9439cdb3bd033.jpg,986,1024,Rabbit,469,165,670,343
aef9439cdb3bd033.jpg,986,1024,Rabbit,504,63,623,180
aef9439cdb3bd033.jpg,986,1024,Rabbit,560,630,779,735
aef9439cdb3bd033.jpg,986,1024,Rabbit,563,711,985,1023
af0790fbb051d619.jpg,1024,766,Squirrel,211,202,749,611
af0fc29ec205c3b3.jpg,1024,768,Goat,315,317,615,678
af0fc29ec205c3b3.jpg,1024,768,Goat,375,338,679,610
af1bec966fb49ce2.jpg,1024,768,Raccoon,0,101,641,767
af1bec966fb49ce2.jpg,1024,768,Raccoon,0,106,647,767
af41acc49e7f5bc3.jpg,1024,681,Deer,378,55,636,587
af44552d790c8abc.jpg,1024,768,Hedgehog,309,63,768,369
af4c57f8c50d7b66.jpg,964,1024,Squirrel,30,30,942,935
af5024dd612cdb31.jpg,1024,686,Deer,465,0,1023,685
af5e8e63c03eddc7.jpg,1024,682,Squirrel,336,135,608,350
af727d571266e265.jpg,1024,683,Deer,382,164,661,474
af7b49791cb3fe5b.jpg,1024,617,Deer,401,192,641,419
af7f53cd7e145979.jpg,1024,683,Deer,340,235,581,408
396f59fdeac379b9.jpg,1024,768,Brown_bear,171,111,605,596
397013831cfcb6c8.jpg,1024,768,Goat,455,239,858,610
3970b18325784494.jpg,1024,768,Rabbit,290,398,658,716
3970b18325784494.jpg,1024,768,Rabbit,334,88,863,482
39721efc19700ee1.jpg,1024,683,Owl,296,271,494,515
39721efc19700ee1.jpg,1024,683,Owl,497,217,809,491
3976a0fca6a4de39.jpg,1024,681,Fox,302,57,791,625
3986ccc538771819.jpg,1024,511,Hedgehog,392,150,734,461
398b64a5de2906a8.jpg,1024,720,Deer,255,351,343,382
398b64a5de2906a8.jpg,1024,720,Deer,365,356,483,391
398b64a5de2906a8.jpg,1024,720,Deer,405,272,474,317
398b64a5de2906a8.jpg,1024,720,Deer,483,352,530,406
398b64a5de2906a8.jpg,1024,720,Deer,491,316,605,391
398b64a5de2906a8.jpg,1024,720,Deer,538,331,638,386
399333248fa8bf2a.jpg,768,1024,Owl,184,117,590,947
00c35a0bc2687061.jpg,1024,768,Deer,482,140,893,685
00c35a0bc2687061.jpg,1024,768,Deer,490,143,884,681
00c8d36882dd6d37.jpg,1024,692,Deer,438,238,577,364
00caaa8bfa0b081f.jpg,1024,768,Rabbit,209,301,602,597
00caaa8bfa0b081f.jpg,1024,768,Rabbit,586,295,897,587
00cef00962f5d578.jpg,1024,768,Squirrel,162,5,832,765
00d08faa33af1194.jpg,1024,487,Deer,5,158,39,188
00d08faa33af1194.jpg,1024,487,Deer,99,178,122,208
00d08faa33af1194.jpg,1024,487,Deer,119,179,164,214
00d08faa33af1194.jpg,1024,487,Deer,165,183,183,212
00d08faa33af1194.jpg,1024,487,Deer,209,181,240,212
00d08faa33af1194.jpg,1024,487,Deer,259,228,294,255
00d08faa33af1194.jpg,1024,487,Deer,321,263,385,397
00d08faa33af1194.jpg,1024,487,Deer,339,205,391,262
00d08faa33af1194.jpg,1024,487,Deer,356,194,387,212
00d08faa33af1194.jpg,1024,487,Deer,365,265,504,397
00d08faa33af1194.jpg,1024,487,Deer,432,173,474,202
00d08faa33af1194.jpg,1024,487,Deer,457,196,495,234
00d08faa33af1194.jpg,1024,487,Deer,492,230,576,408
00d08faa33af1194.jpg,1024,487,Deer,547,280,638,412
00d08faa33af1194.jpg,1024,487,Deer,550,197,584,224
00d08faa33af1194.jpg,1024,487,Deer,610,217,655,263
00d08faa33af1194.jpg,1024,487,Deer,688,185,726,214
00d08faa33af1194.jpg,1024,487,Deer,709,230,731,262
00d08faa33af1194.jpg,1024,487,Deer,798,223,851,269
00d08faa33af1194.jpg,1024,487,Deer,996,244,1023,276
00d45b5fe13eedaf.jpg,1024,680,Rabbit,0,108,893,678
00d46364b45a83f1.jpg,1024,683,Goat,0,279,1023,594
00d46364b45a83f1.jpg,1024,683,Goat,491,434,781,590
00d581ac50c1f57b.jpg,1024,768,Squirrel,341,150,874,732
00dbd62bab5491da.jpg,846,1024,Squirrel,79,42,819,1015
00dcf5fbf02233be.jpg,1024,768,Goat,441,449,654,651
00ddfb38f49c18bf.jpg,1024,683,Goat,375,311,585,594
00ddfb38f49c18bf.jpg,1024,683,Goat,426,301,655,520
00de052fceb49296.jpg,1024,672,Rabbit,230,112,872,500
00de9a95c9fdf858.jpg,768,1024,Squirrel,164,356,536,587
00dfcd2a2b354ca2.jpg,1024,768,Squirrel,290,172,501,367
00e105b4783d743f.jpg,1024,768,Squirrel,384,39,753,499
00e1e2eb13f650e4.jpg,1024,796,Squirrel,76,44,559,584
0e90dbb8cad5b947.jpg,768,1024,Deer,321,354,535,714
0e920d6736ba5d87.jpg,981,768,Goat,154,120,894,641
0e92dfd29af821ed.jpg,1024,682,Squirrel,364,129,1018,522
0e974bca776956f8.jpg,1024,768,Goat,1,0,988,767
0e98801c02bc1ca1.jpg,1024,768,Raccoon,362,154,760,522
0e9e2b056d2bf317.jpg,1024,768,Squirrel,241,134,666,767
0ea2787c3a9881ce.jpg,1024,768,Squirrel,510,224,634,437
0ea2c3b0274df9bb.jpg,1024,768,Goat,153,480,324,751
0ea2c3b0274df9bb.jpg,1024,768,Goat,243,226,509,567
0ea2c3b0274df9bb.jpg,1024,768,Goat,529,96,776,355
0ea2c3b0274df9bb.jpg,1024,768,Goat,643,241,733,435
2c31826503b90410.jpg,1024,670,Deer,441,327,641,483
2c42b854476c1ac6.jpg,1024,683,Goat,106,0,1024,657
2c61af0b368c2cc3.jpg,1024,686,Deer,295,224,1023,685
2c718da44c519994.jpg,1024,683,Fox,163,69,804,682
2c77d9717b1a3aae.jpg,1024,768,Raccoon,360,299,703,534
2c7ed36ab5ea23e5.jpg,1024,1013,Owl,441,231,780,722
2c8bded53d7d0c4c.jpg,1024,768,Rabbit,400,0,1022,684
2c9e8f10e03ebab8.jpg,1024,683,Deer,238,38,944,552
